county_id,action,expected_source,current_block_source,source_block_path,confidence,reason
c_tangzhou,manual_review,vanilla,vanilla_closest,C:\Program Files (x86)\Steam\steamapps\common\Crusader Kings III\game\common\landed_titles\02_china.txt:4918,manual,audit_status=review:expected_vanilla_source_not_exact; not safe for automatic source replacement
c_jiangling,manual_review,vanilla,vanilla_closest,C:\Program Files (x86)\Steam\steamapps\common\Crusader Kings III\game\common\landed_titles\02_china.txt:4948,manual,audit_status=review:expected_vanilla_source_not_exact; not safe for automatic source replacement
c_hanyang,no_action,vanilla,vanilla_exact,,not_needed,current county block already matches expected source class
c_fuzhou_3,manual_review,vanilla,vanilla_closest,C:\Program Files (x86)\Steam\steamapps\common\Crusader Kings III\game\common\landed_titles\02_china.txt:4991,manual,audit_status=review:expected_vanilla_source_not_exact; not safe for automatic source replacement
c_xiazhou_1,manual_review,vanilla,vanilla_closest,C:\Program Files (x86)\Steam\steamapps\common\Crusader Kings III\game\common\landed_titles\02_china.txt:5015,manual,audit_status=review:expected_vanilla_source_not_exact; not safe for automatic source replacement
c_guizhou,manual_review,vanilla,vanilla_closest,C:\Program Files (x86)\Steam\steamapps\common\Crusader Kings III\game\common\landed_titles\02_china.txt:5034,manual,audit_status=review:expected_vanilla_source_not_exact; not safe for automatic source replacement
c_liyang,manual_review,vanilla,vanilla_closest,C:\Program Files (x86)\Steam\steamapps\common\Crusader Kings III\game\common\landed_titles\02_china.txt:5053,manual,audit_status=review:expected_vanilla_source_not_exact; not safe for automatic source replacement
c_langzhou,manual_review,vanilla,vanilla_closest,C:\Program Files (x86)\Steam\steamapps\common\Crusader Kings III\game\common\landed_titles\02_china.txt:5082,manual,audit_status=review:expected_vanilla_source_not_exact; not safe for automatic source replacement
c_ezhou,no_action,vanilla,vanilla_exact,,not_needed,current county block already matches expected source class
c_anzhou,no_action,vanilla,vanilla_exact,,not_needed,current county block already matches expected source class
c_yuezhou_1,no_action,vanilla,vanilla_exact,,not_needed,current county block already matches expected source class
c_huangzhou,no_action,vanilla,vanilla_exact,,not_needed,current county block already matches expected source class
c_qizhou_1,no_action,vanilla,vanilla_exact,,not_needed,current county block already matches expected source class
c_tanzhou,no_action,vanilla,vanilla_exact,,not_needed,current county block already matches expected source class
c_hengzhou,manual_review,vanilla,vanilla_closest,C:\Program Files (x86)\Steam\steamapps\common\Crusader Kings III\game\common\landed_titles\02_china.txt:5273,manual,audit_status=review:expected_vanilla_source_not_exact; not safe for automatic source replacement
c_chenzhou_1,no_action,vanilla,vanilla_exact,,not_needed,current county block already matches expected source class
c_guiyang,no_action,vanilla,vanilla_exact,,not_needed,current county block already matches expected source class
c_lianzhou,no_action,vanilla,vanilla_exact,,not_needed,current county block already matches expected source class
c_yongzhou,no_action,vanilla,vanilla_exact,,not_needed,current county block already matches expected source class
c_quanzhou_2,no_action,vanilla,vanilla_exact,,not_needed,current county block already matches expected source class
c_shaozhou,no_action,vanilla,vanilla_exact,,not_needed,current county block already matches expected source class
c_daozhou,no_action,vanilla,vanilla_exact,,not_needed,current county block already matches expected source class
c_chengdu,manual_review,vanilla,vanilla_closest,C:\Program Files (x86)\Steam\steamapps\common\Crusader Kings III\game\common\landed_titles\02_china.txt:5485,manual,audit_status=review:expected_vanilla_source_not_exact; not safe for automatic source replacement
c_pengzhou,manual_review,vanilla,vanilla_closest,C:\Program Files (x86)\Steam\steamapps\common\Crusader Kings III\game\common\landed_titles\02_china.txt:5504,manual,audit_status=review:expected_vanilla_source_not_exact; not safe for automatic source replacement
c_hanzhou,manual_review,vanilla,vanilla_closest,C:\Program Files (x86)\Steam\steamapps\common\Crusader Kings III\game\common\landed_titles\02_china.txt:5518,manual,audit_status=review:expected_vanilla_source_not_exact; not safe for automatic source replacement
c_jianyang,manual_review,vanilla,vanilla_closest,C:\Program Files (x86)\Steam\steamapps\common\Crusader Kings III\game\common\landed_titles\02_china.txt:5537,manual,audit_status=review:expected_vanilla_source_not_exact; not safe for automatic source replacement
c_lingzhou_1,manual_review,vanilla,vanilla_closest,C:\Program Files (x86)\Steam\steamapps\common\Crusader Kings III\game\common\landed_titles\02_china.txt:5551,manual,audit_status=review:expected_vanilla_source_not_exact; not safe for automatic source replacement
c_qiongzhou,manual_review,vanilla,vanilla_closest,C:\Program Files (x86)\Steam\steamapps\common\Crusader Kings III\game\common\landed_titles\02_china.txt:5590,manual,audit_status=review:expected_vanilla_source_not_exact; not safe for automatic source replacement
c_yazhou_2,manual_review,vanilla,vanilla_closest,C:\Program Files (x86)\Steam\steamapps\common\Crusader Kings III\game\common\landed_titles\02_china.txt:5609,manual,audit_status=review:expected_vanilla_source_not_exact; not safe for automatic source replacement
c_meizhou,manual_review,vanilla,vanilla_closest,C:\Program Files (x86)\Steam\steamapps\common\Crusader Kings III\game\common\landed_titles\02_china.txt:5628,manual,audit_status=review:expected_vanilla_source_not_exact; not safe for automatic source replacement
c_jiazhou,manual_review,vanilla,vanilla_closest,C:\Program Files (x86)\Steam\steamapps\common\Crusader Kings III\game\common\landed_titles\02_china.txt:5647,manual,audit_status=review:expected_vanilla_source_not_exact; not safe for automatic source replacement
c_hanyuan,manual_review,vanilla,vanilla_closest,C:\Program Files (x86)\Steam\steamapps\common\Crusader Kings III\game\common\landed_titles\02_china.txt:5671,manual,audit_status=review:expected_vanilla_source_not_exact; not safe for automatic source replacement
c_qiongbu,manual_review,vanilla,vanilla_closest,C:\Program Files (x86)\Steam\steamapps\common\Crusader Kings III\game\common\landed_titles\02_china.txt:5685,manual,audit_status=review:expected_vanilla_source_not_exact; not safe for automatic source replacement
c_xingyuan,manual_review,vanilla,vanilla_closest,C:\Program Files (x86)\Steam\steamapps\common\Crusader Kings III\game\common\landed_titles\02_china.txt:5716,manual,audit_status=review:expected_vanilla_source_not_exact; not safe for automatic source replacement
c_yangzhou_1,manual_review,vanilla,vanilla_closest,C:\Program Files (x86)\Steam\steamapps\common\Crusader Kings III\game\common\landed_titles\02_china.txt:5740,manual,audit_status=review:expected_vanilla_source_not_exact; not safe for automatic source replacement
c_bizhou,manual_review,vanilla,vanilla_closest,C:\Program Files (x86)\Steam\steamapps\common\Crusader Kings III\game\common\landed_titles\02_china.txt:5759,manual,audit_status=review:expected_vanilla_source_not_exact; not safe for automatic source replacement
c_jizhou_2,manual_review,vanilla,vanilla_closest,C:\Program Files (x86)\Steam\steamapps\common\Crusader Kings III\game\common\landed_titles\02_china.txt:5783,manual,audit_status=review:expected_vanilla_source_not_exact; not safe for automatic source replacement
c_lizhou_2,manual_review,vanilla,vanilla_closest,C:\Program Files (x86)\Steam\steamapps\common\Crusader Kings III\game\common\landed_titles\02_china.txt:5803,manual,audit_status=review:expected_vanilla_source_not_exact; not safe for automatic source replacement
c_langzhou_1,manual_review,vanilla,vanilla_closest,C:\Program Files (x86)\Steam\steamapps\common\Crusader Kings III\game\common\landed_titles\02_china.txt:5822,manual,audit_status=review:expected_vanilla_source_not_exact; not safe for automatic source replacement
c_wenzhou,no_action,vanilla,vanilla_exact,,not_needed,current county block already matches expected source class
c_guozhou_1,manual_review,vanilla,vanilla_closest,C:\Program Files (x86)\Steam\steamapps\common\Crusader Kings III\game\common\landed_titles\02_china.txt:5855,manual,audit_status=review:expected_vanilla_source_not_exact; not safe for automatic source replacement
c_pengzhou_2,manual_review,vanilla,vanilla_closest,C:\Program Files (x86)\Steam\steamapps\common\Crusader Kings III\game\common\landed_titles\02_china.txt:5874,manual,audit_status=review:expected_vanilla_source_not_exact; not safe for automatic source replacement
c_bazhou,manual_review,vanilla,vanilla_closest,C:\Program Files (x86)\Steam\steamapps\common\Crusader Kings III\game\common\landed_titles\02_china.txt:5894,manual,audit_status=review:expected_vanilla_source_not_exact; not safe for automatic source replacement
c_quzhou,manual_review,vanilla,vanilla_closest,C:\Program Files (x86)\Steam\steamapps\common\Crusader Kings III\game\common\landed_titles\02_china.txt:5913,manual,audit_status=review:expected_vanilla_source_not_exact; not safe for automatic source replacement
c_tongzhou_1,manual_review,vanilla,vanilla_closest,C:\Program Files (x86)\Steam\steamapps\common\Crusader Kings III\game\common\landed_titles\02_china.txt:5932,manual,audit_status=review:expected_vanilla_source_not_exact; not safe for automatic source replacement
c_kaizhou,manual_review,vanilla,vanilla_closest,C:\Program Files (x86)\Steam\steamapps\common\Crusader Kings III\game\common\landed_titles\02_china.txt:5956,manual,audit_status=review:expected_vanilla_source_not_exact; not safe for automatic source replacement
c_tongchuan,manual_review,vanilla,vanilla_closest,C:\Program Files (x86)\Steam\steamapps\common\Crusader Kings III\game\common\landed_titles\02_china.txt:5982,manual,audit_status=review:expected_vanilla_source_not_exact; not safe for automatic source replacement
c_mianzhou,manual_review,vanilla,vanilla_closest,C:\Program Files (x86)\Steam\steamapps\common\Crusader Kings III\game\common\landed_titles\02_china.txt:6006,manual,audit_status=review:expected_vanilla_source_not_exact; not safe for automatic source replacement
c_longzhou,manual_review,vanilla,vanilla_closest,C:\Program Files (x86)\Steam\steamapps\common\Crusader Kings III\game\common\landed_titles\02_china.txt:6020,manual,audit_status=review:expected_vanilla_source_not_exact; not safe for automatic source replacement
c_jianzhou_1,manual_review,vanilla,vanilla_closest,C:\Program Files (x86)\Steam\steamapps\common\Crusader Kings III\game\common\landed_titles\02_china.txt:6034,manual,audit_status=review:expected_vanilla_source_not_exact; not safe for automatic source replacement
c_puzhou,manual_review,vanilla,vanilla_closest,C:\Program Files (x86)\Steam\steamapps\common\Crusader Kings III\game\common\landed_titles\02_china.txt:6053,manual,audit_status=review:expected_vanilla_source_not_exact; not safe for automatic source replacement
c_zizhou_2,manual_review,vanilla,vanilla_closest,C:\Program Files (x86)\Steam\steamapps\common\Crusader Kings III\game\common\landed_titles\02_china.txt:6067,manual,audit_status=review:expected_vanilla_source_not_exact; not safe for automatic source replacement
c_suining,manual_review,vanilla,vanilla_closest,C:\Program Files (x86)\Steam\steamapps\common\Crusader Kings III\game\common\landed_titles\02_china.txt:6087,manual,audit_status=review:expected_vanilla_source_not_exact; not safe for automatic source replacement
c_changzhou_1,manual_review,vanilla,vanilla_closest,C:\Program Files (x86)\Steam\steamapps\common\Crusader Kings III\game\common\landed_titles\02_china.txt:6106,manual,audit_status=review:expected_vanilla_source_not_exact; not safe for automatic source replacement
